pathwayID	Name	Matches
PWY-6789	"(1,3)-&beta;-D-xylan degradation"	"a (1->3)-&beta;-D-xylan + n H<sub>2</sub>O  &rarr;  n+1 a (1->3)-&beta;-D-xylan oligosaccharide, a (1->3)-&beta;-D-xylan oligosaccharide + n H<sub>2</sub>O  &rarr;  n &beta;-D-xylopyranose"
PWY-6717	"(1,4)-&beta;-xylan degradation"	"a (1&rarr;4)-&beta;-D-xylan  &rarr;  a (1->4)-&beta;-D-xylan oligosaccharide, a (1->4)-&beta;-D-xylan oligosaccharide  &rarr;  &beta;-D-xylopyranose"
PWY-5434	"(3<i>E</i>)-4,8-dimethylnona-1,3,7-triene biosynthesis"	"(2<i>E</i>,6<i>E</i>)-farnesyl diphosphate + H<sub>2</sub>O  &rarr;  (3<i>R</i>,6<i>E</i>)-nerolidol + diphosphate, (2<i>E</i>,6<i>E</i>)-farnesyl diphosphate + H<sub>2</sub>O  &rarr;  (3<i>S</i>,6<i>E</i>)-nerolidol + diphosphate, (3<i>R</i>,6<i>E</i>)-nerolidol + NADPH + H<SUP>+</SUP> + oxygen  &rarr;  (3<i>E</i>)-4,8-dimethylnona-1,3,7-triene + but-1-en-3-one + NADP<sup>+</sup> + 2 H<sub>2</sub>O, (3<i>S</i>,6<i>E</i>)-nerolidol + NADPH + H<SUP>+</SUP> + oxygen  &rarr;  (3<i>E</i>)-4,8-dimethylnona-1,3,7-triene + but-1-en-3-one + NADP<sup>+</sup> + 2 H<sub>2</sub>O"
PWY-7709	(3<i>R</i>)-linalool biosynthesis	"dimethylallyl diphosphate + isopentenyl diphosphate  &harr;  geranyl diphosphate + diphosphate, geranyl diphosphate + H<sub>2</sub>O  &rarr;  (3R)-linalool + diphosphate"
PWY-7141	(3<i>S</i>)-linalool biosynthesis	"dimethylallyl diphosphate + isopentenyl diphosphate  &harr;  geranyl diphosphate + diphosphate, geranyl diphosphate + H<sub>2</sub>O  &rarr;  (3S)-linalool + diphosphate"
PWY-5922	(4<i>R</i>)-carveol and (4<i>R</i>)-dihydrocarveol degradation	"(+)-dihydrocarvone  &rarr;  (+)-isodihydrocarvone, (+)-dihydrocarvone + an oxidized electron acceptor  &larr;  <i>R</i>-(-)-carvone + a reduced electron acceptor, (+)-dihydrocarvone + NADPH + H<SUP>+</SUP> + oxygen  &rarr;  (4R,7R)-4-isopropenyl-7-methyloxepan-2-one + NADP<sup>+</sup> + H<sub>2</sub>O, (+)-isodihydrocarveol + NAD<sup>+</sup>  &rarr;  (+)-isodihydrocarvone + NADH + H<SUP>+</SUP>, (+)-isodihydrocarvone + NADPH + oxygen + H<SUP>+</SUP>  &rarr;  (3S,6R)-6-isopropenyl-3-methyloxepan-2-one + NADP<sup>+</sup> + H<sub>2</sub>O, (+)-neodihydrocarveol + NAD<sup>+</sup>  &rarr;  (+)-dihydrocarvone + NADH + H<SUP>+</SUP>, (+)-neoisodihydrocarveol + NAD<sup>+</sup>  &rarr;  (+)-isodihydrocarvone + NADH + H<SUP>+</SUP>, (-)-<i>cis</i>-carveol + oxidized DCPIP  &rarr;  <i>R</i>-(-)-carvone + reduced DCPIP + H<SUP>+</SUP>, (-)-<i>trans</i>-carveol + oxidized DCPIP  &rarr;  <i>R</i>-(-)-carvone + reduced DCPIP + H<SUP>+</SUP>, (-)-dihydrocarveol + NAD<sup>+</sup>  &rarr;  (+)-dihydrocarvone + NADH + H<SUP>+</SUP>, (3R)-3-isopropenyl-6-oxoheptanoate + ATP + coenzyme A  &rarr;  (3R)-3-isopropenyl-6-oxoheptanoyl-CoA + ADP + phosphate, (3R,6R)-6-hydroxy-3-isopropenylheptanoate + NAD<sup>+</sup>  &rarr;  (3R)-3-isopropenyl-6-oxoheptanoate + NADH + H<SUP>+</SUP>, (3S,6R)-6-isopropenyl-3-methyloxepan-2-one + H<sub>2</sub>O  &rarr;  (5R)-6-hydroxy-5-isopropenyl-2-methylhexanoate + H<SUP>+</SUP>, (4R,7R)-4-isopropenyl-7-methyloxepan-2-one + H<sub>2</sub>O  &rarr;  (3R,6R)-6-hydroxy-3-isopropenylheptanoate + H<SUP>+</SUP>"
PWY-5928	(4<i>R</i>)-carvone biosynthesis	"(-)-<i>trans</i>-carveol + NADP<sup>+</sup>  &rarr;  <i>R</i>-(-)-carvone + NADPH + H<SUP>+</SUP>, (4<i>S</i>)-limonene + NADPH + oxygen + H<SUP>+</SUP>  &rarr;  (-)-<i>trans</i>-carveol + NADP<sup>+</sup> + H<sub>2</sub>O, geranyl diphosphate  &rarr;  (4<i>S</i>)-limonene + diphosphate"
PWY-5927	(4<i>S</i>)-carveol and (4<i>S</i>)-dihydrocarveol degradation	"(+)-<i>trans</i>-carveol + NAD<sup>+</sup>  &rarr;  <i>S</i>-(+)-carvone + NADH + H<SUP>+</SUP>, (+)-dihydrocarveol + NAD<sup>+</sup>  &rarr;  (-)-dihydrocarvone + NADH + H<SUP>+</SUP>, (-)-dihydrocarvone + NADPH + oxygen + H<SUP>+</SUP>  &rarr;  (3S,6S)-6-isopropenyl-3-methyloxepan-2-one + NADP<sup>+</sup> + H<sub>2</sub>O, (-)-isodihydrocarveol + NAD<sup>+</sup>  &rarr;  (-)-isodihydrocarvone + NADH + H<SUP>+</SUP>, (-)-isodihydrocarvone  &rarr;  (-)-dihydrocarvone, (-)-isodihydrocarvone + an oxidized electron acceptor  &larr;  <i>S</i>-(+)-carvone + a reduced electron acceptor, (-)-isodihydrocarvone + NADPH + H<SUP>+</SUP> + oxygen  &rarr;  (4S,7R)-4-isopropenyl-7-methyloxepan-2-one + NADP<sup>+</sup> + H<sub>2</sub>O, (-)-neodihydrocarveol + NAD<sup>+</sup>  &rarr;  (-)-dihydrocarvone + NADH + H<SUP>+</SUP>, (-)-neoisodihydrocarveol + NAD<sup>+</sup>  &rarr;  (-)-isodihydrocarvone + NADH + H<SUP>+</SUP>, (3S)-3-isopropenyl-6-oxoheptanoate + ATP + coenzyme A  &rarr;  (3S)-3-isopropenyl-6-oxoheptanoyl-CoA + ADP + phosphate, (3S,6R)-6-hydroxy-3-isopropenyl-heptanoate + NAD<sup>+</sup>  &rarr;  (3S)-3-isopropenyl-6-oxoheptanoate + NADH + H<SUP>+</SUP>, (3S,6S)-6-isopropenyl-3-methyloxepan-2-one + H<sub>2</sub>O  &rarr;  (5S)-6-hydroxy-5-isopropenyl-2-methylhexanoate + H<SUP>+</SUP>, (4S,6S)-<i>cis</i>-carveol + oxidized DCPIP  &rarr;  <i>S</i>-(+)-carvone + reduced DCPIP + H<SUP>+</SUP>, (4S,7R)-4-isopropenyl-7-methyloxepan-2-one + H<sub>2</sub>O  &rarr;  (3S,6R)-6-hydroxy-3-isopropenyl-heptanoate + H<SUP>+</SUP>"
PWY-7443	(4S)-carvone biosynthesis	"(+)-<i>trans</i>-carveol + NAD<sup>+</sup>  &rarr;  <i>S</i>-(+)-carvone + NADH + H<SUP>+</SUP>, (<i>4R</i>)-limonene + NADPH + H<SUP>+</SUP> + oxygen  &rarr;  (+)-<i>trans</i>-carveol + NADP<sup>+</sup> + H<sub>2</sub>O, geranyl diphosphate  &rarr;  (<i>4R</i>)-limonene + diphosphate"
PWY-7726	"(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate biosynthesis (6-desaturase)"	"(3R)-hydroxy-adrenoyl-CoA  &rarr;  <i>trans</i>-adre-2-enoyl-CoA + H<sub>2</sub>O, (3R)-hydroxy-adrenoyl-CoA + NADP<sup>+</sup>  &larr;  3-oxo adrenoyl-CoA + NADPH + H<SUP>+</SUP>, (3R)-hydroxy-tetracosatetraenoyl-CoA  &rarr;  (2E,9Z,12Z,15Z,18Z)-tetracosa-2,9,12,15,18-pentaenoyl-CoA + H<sub>2</sub>O, (3R)-hydroxy-tetracosatetraenoyl-CoA + NADP<sup>+</sup>  &larr;  3-oxo-tetracosatetraenoyl-CoA + NADPH + H<SUP>+</SUP>, (3S)-hydroxy-(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA  &larr;  (2E,6Z,9Z,12Z,15Z,18Z)-tetracosahexaenoyl-CoA + H<sub>2</sub>O, (3S)-hydroxy-(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA + NAD<sup>+</sup>  &rarr;  3-oxo-(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA + NADH + H<SUP>+</SUP>, (4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA + acetyl-CoA  &larr;  3-oxo-(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA + coenzyme A, (6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA + oxygen  &rarr;  (2E,6Z,9Z,12Z,15Z,18Z)-tetracosahexaenoyl-CoA + hydrogen peroxide, (9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  (6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O, (9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA + NADP<sup>+</sup>  &larr;  (2E,9Z,12Z,15Z,18Z)-tetracosa-2,9,12,15,18-pentaenoyl-CoA + NADPH + H<SUP>+</SUP>, adrenoyl-CoA + NADP<sup>+</sup>  &larr;  <i>trans</i>-adre-2-enoyl-CoA + NADPH + H<SUP>+</SUP>, malonyl-CoA + adrenoyl-CoA + H<SUP>+</SUP>  &rarr;  3-oxo-tetracosatetraenoyl-CoA + CO<SUB>2</SUB> + coenzyme A, malonyl-CoA + arachidonoyl-CoA + H<SUP>+</SUP>  &rarr;  3-oxo adrenoyl-CoA + CO<SUB>2</SUB> + coenzyme A"
PWY-7728	"(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate biosynthesis II (4-desaturase)"	"(3R)-hydroxy-adrenoyl-CoA  &rarr;  <i>trans</i>-adre-2-enoyl-CoA + H<sub>2</sub>O, (3R)-hydroxy-adrenoyl-CoA + NADP<sup>+</sup>  &larr;  3-oxo adrenoyl-CoA + NADPH + H<SUP>+</SUP>, adrenoyl-CoA + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  (4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O, adrenoyl-CoA + NADP<sup>+</sup>  &larr;  <i>trans</i>-adre-2-enoyl-CoA + NADPH + H<SUP>+</SUP>, malonyl-CoA + arachidonoyl-CoA + H<SUP>+</SUP>  &rarr;  3-oxo adrenoyl-CoA + CO<SUB>2</SUB> + coenzyme A"
PWY-5737	(5<i>R</i>)-carbapenem carboxylate biosynthesis	"(2<i>S</i>,5<i>S</i>)-5-carboxymethyl proline + ATP  &rarr;  (3<i>S</i>,5<i>S</i>)-carbapenam-3-carboxylate + AMP + diphosphate + H<SUP>+</SUP>, (3<i>S</i>,5<i>R</i>)-carbapenam + an oxidized electron acceptor  &rarr;  (5<i>R</i>)-carbapen-2-em-3-carboxylate + a reduced electron acceptor, (3<i>S</i>,5<i>S</i>)-carbapenam-3-carboxylate  &rarr;  (3<i>S</i>,5<i>R</i>)-carbapenam, (3<i>S</i>,5<i>S</i>)-carbapenam-3-carboxylate + 2-oxoglutarate + oxygen  &rarr;  (5<i>R</i>)-carbapen-2-em-3-carboxylate + succinate + CO<SUB>2</SUB> + H<sub>2</sub>O, (<i>S</i>)-1-pyrroline-5-carboxylate + malonyl-CoA + H<SUP>+</SUP> + H<sub>2</sub>O  &rarr;  (2<i>S</i>,5<i>S</i>)-5-carboxymethyl proline + CO<SUB>2</SUB> + coenzyme A, L-proline + an electron-transfer quinone<SUB>[inner membrane]</SUB>  &rarr;  (<i>S</i>)-1-pyrroline-5-carboxylate + an electron-transfer quinol<SUB>[inner membrane]</SUB> + H<SUP>+</SUP>"
PWY-5361	(5<i>Z</i>)-icosenoate biosynthesis	icosanoyl-CoA + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  (5Z)-icosenoyl-CoA + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O
PWY0-862	(5Z)-dodec-5-enoate biosynthesis I	"a (2E)-dec-2-enoyl-[acp]  &harr;  a (3Z)-dec-3-enoyl-[acp], a (3<i>R</i>)-3-hydroxydecanoyl-[acp]  &rarr;  a (2E)-dec-2-enoyl-[acp] + H<sub>2</sub>O, a (3R,5Z)-3-hydroxy-dodec-5-enoyl-[acp]  &rarr;  a (3E,5Z)-dodeca-3,5-dienoyl-[acp] + H<sub>2</sub>O, a (3R,5Z)-3-hydroxy-dodec-5-enoyl-[acp] + NADP<sup>+</sup>  &larr;  a (5Z)-3-oxo-dodec-5-enoyl-[acp] + NADPH + H<SUP>+</SUP>, a (3Z)-dec-3-enoyl-[acp] + a malonyl-[acp] + H<SUP>+</SUP>  &rarr;  a (5Z)-3-oxo-dodec-5-enoyl-[acp] + a <i>holo</i>-[acyl-carrier protein] + CO<SUB>2</SUB>, a (5Z)-dodec-5-enoyl-[acp] + NAD<sup>+</sup>  &larr;  a (3E,5Z)-dodeca-3,5-dienoyl-[acp] + NADH + H<SUP>+</SUP>"
PWY-7858	(5Z)-dodec-5-enoate biosynthesis II	"a (2E)-dec-2-enoyl-[acp]  &harr;  a (3Z)-dec-3-enoyl-[acp], a (3R,5Z)-3-hydroxy-dodec-5-enoyl-[acp]  &rarr;  a (3E,5Z)-dodeca-3,5-dienoyl-[acp] + H<sub>2</sub>O, a (3R,5Z)-3-hydroxy-dodec-5-enoyl-[acp] + NADP<sup>+</sup>  &larr;  a (5Z)-3-oxo-dodec-5-enoyl-[acp] + NADPH + H<SUP>+</SUP>, a (3Z)-dec-3-enoyl-[acp] + a malonyl-[acp] + H<SUP>+</SUP>  &rarr;  a (5Z)-3-oxo-dodec-5-enoyl-[acp] + a <i>holo</i>-[acyl-carrier protein] + CO<SUB>2</SUB>, a (5Z)-dodec-5-enoyl-[acp] + NAD<sup>+</sup>  &larr;  a (3E,5Z)-dodeca-3,5-dienoyl-[acp] + NADH + H<SUP>+</SUP>, a decanoyl-[acp] + oxygen  &rarr;  a (2E)-dec-2-enoyl-[acp] + hydrogen peroxide"
PWY-7590	"(7Z,10Z,13Z)-hexadecatrienoate biosynthesis"	"a [glycerolipid]-(7Z)-hexadecenoate + 2 a reduced ferredoxin [iron-sulfur] cluster + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-(7Z,10Z)-hexadecadienoate + 2 an oxidized ferredoxin [iron-sulfur] cluster + 2 H<sub>2</sub>O, a [glycerolipid]-(7Z,10Z)-hexadecadienoate + 2 a reduced ferredoxin [iron-sulfur] cluster + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-(7Z,10Z,13Z)-hexadecatrienoate + 2 an oxidized ferredoxin [iron-sulfur] cluster + 2 H<sub>2</sub>O, a [glycerolipid]-palmitate + 2 a reduced ferredoxin [iron-sulfur] cluster + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-(7Z)-hexadecenoate + 2 an oxidized ferredoxin [iron-sulfur] cluster + 2 H<sub>2</sub>O"
PWY-7654	"(8<i>E</i>,10<i>E</i>)-dodeca-8,10-dienol biosynthesis"	"(8<i>E</i>,10<i>E</i>)-dodeca-8,10-dienoate + 2 NADPH + 3 H<SUP>+</SUP>  &rarr;  (8<i>E</i>,10<i>E</i>)-dodeca-8,10-dienol + 2 NADP<sup>+</sup> + H<sub>2</sub>O, (9<i>E</i>)-dodecenoyl-CoA + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  (8<i>E</i>,10<i>E</i>)-dodeca-8,10-dienoyl-CoA + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O, (S)-3-hydroxyhexadecanoyl-CoA  &larr;  trans-hexadec-2-enoyl-CoA + H<sub>2</sub>O, (S)-3-hydroxyhexadecanoyl-CoA + NAD<sup>+</sup>  &harr;  3-oxo-palmitoyl-CoA + NADH + H<SUP>+</SUP>, (S)-3-hydroxytetradecanoyl-CoA  &larr;  2-<i>trans</i>-tetradecenoyl-CoA + H<sub>2</sub>O, (S)-3-hydroxytetradecanoyl-CoA + NAD<sup>+</sup>  &rarr;  3-oxo-myristoyl-CoA + NADH + H<SUP>+</SUP>, acetyl-CoA + myristoyl-CoA  &larr;  3-oxo-palmitoyl-CoA + coenzyme A, lauroyl-CoA + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  (9<i>E</i>)-dodecenoyl-CoA + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O, lauroyl-CoA + acetyl-CoA  &larr;  3-oxo-myristoyl-CoA + coenzyme A, myristoyl-CoA + an oxidized electron-transfer flavoprotein + H<SUP>+</SUP>  &rarr;  2-<i>trans</i>-tetradecenoyl-CoA + a reduced electron-transfer flavoprotein, palmitoyl-CoA + an oxidized electron-transfer flavoprotein + H<SUP>+</SUP>  &rarr;  trans-hexadec-2-enoyl-CoA + a reduced electron-transfer flavoprotein"
PWY-6668	"(<i>E,E</i>)-4,8,12-trimethyltrideca-1,3,7,11-tetraene biosynthesis"	"(<i>E,E</i>)-geranyllinalool + NADPH + H<SUP>+</SUP> + oxygen  &rarr;  4,8,12-trimethyl-1,3,7,11-tridecatetraene + but-1-en-3-one + NADP<sup>+</sup> + 2 H<sub>2</sub>O, geranylgeranyl diphosphate + H<sub>2</sub>O  &rarr;  (<i>E,E</i>)-geranyllinalool + diphosphate"
PWY-5951	"(<i>R,R</i>)-butanediol biosynthesis"	"(R,R)-2,3-butanediol + NAD<sup>+</sup>  &harr;  (R)-acetoin + NADH + H<SUP>+</SUP>"
PWY-7522	(<i>R</i>)-canadine biosynthesis	"7,8-dihydroberberine + NADPH + H<SUP>+</SUP>  &rarr;  (R)-canadine + NADP<sup>+</sup>, berberine + NADPH  &rarr;  7,8-dihydroberberine + NADP<sup>+</sup>"
PWY-6642	(<i>R</i>)-cysteate degradation	"(2<i>R</i>)-3-sulfolactate  &rarr;  pyruvate + sulfite + H<SUP>+</SUP>, (2<i>R</i>)-3-sulfolactate + NAD<sup>+</sup>  &harr;  3-sulfopyruvate + NADH + H<SUP>+</SUP>, L-cysteate + 2-oxoglutarate  &harr;  3-sulfopyruvate + L-glutamate"
PWY-6390	"(<i>S,S</i>)-butanediol biosynthesis"	"(S,S)-2,3-butanediol + NAD<sup>+</sup>  &harr;  (S)-acetoin + NADH + H<SUP>+</SUP>"
PWY-3581	(<i>S</i>)-reticuline biosynthesis I	"(<i>S</i>)-<i>N</i>-methylcoclaurine + NADPH + oxygen + H<SUP>+</SUP>  &rarr;  3'-hydroxy-N-methyl-(S)-coclaurine + NADP<sup>+</sup> + H<sub>2</sub>O, (S)-coclaurine + <i>S</i>-adenosyl-L-methionine  &rarr;  (<i>S</i>)-<i>N</i>-methylcoclaurine + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>, (S)-norcoclaurine + <i>S</i>-adenosyl-L-methionine  &rarr;  <i>S</i>-adenosyl-L-homocysteine + (S)-coclaurine + H<SUP>+</SUP>, 2 L-tyrosine + oxygen  &rarr;  2 L-dopa, 3'-hydroxy-N-methyl-(S)-coclaurine + <i>S</i>-adenosyl-L-methionine  &rarr;  <i>S</i>-adenosyl-L-homocysteine + (<i>S</i>)-reticuline + H<SUP>+</SUP>, 4-hydroxyphenylpyruvate + H<SUP>+</SUP>  &rarr;  CO<SUB>2</SUB> + (4-hydroxyphenyl)acetaldehyde, dopamine + (4-hydroxyphenyl)acetaldehyde  &rarr;  (S)-norcoclaurine + H<sub>2</sub>O, L-dopa + H<SUP>+</SUP>  &rarr;  dopamine + CO<SUB>2</SUB>, L-tyrosine + 2-oxoglutarate  &harr;  4-hydroxyphenylpyruvate + L-glutamate, L-tyrosine + H<SUP>+</SUP>  &rarr;  CO<SUB>2</SUB> + tyramine, tyramine  &rarr;  dopamine"
PWY-7035	(<i>Z</i>)-9-tricosene biosynthesis	"(15<i>Z</i>)-tetracos-15-enal + a reduced [NADPH-hemoprotein reductase] + oxygen  &rarr;  (<i>Z</i>)-9-tricosene + CO<SUB>2</SUB> + an oxidized [NADPH-hemoprotein reductase] + H<sub>2</sub>O, (15<i>Z</i>)-tetracos-15-enal + coenzyme A + NAD<sup>+</sup>  &larr;  (<i>Z</i>)-15-tetracosenoyl-CoA + NADH + H<SUP>+</SUP>"
PWY-6900	(<i>Z</i>)-butanethial-<i>S</i>-oxide biosynthesis	"(<i>E</i>)-1-butenesulfenate  &rarr;  (Z)-butanethial S-oxide, homoisoalliin  &rarr;  (<i>E</i>)-1-butenesulfenate + 2-aminoprop-2-enoate + H<SUP>+</SUP>"
PWY-6539	(<i>Z</i>)-phenylmethanethial <i>S</i>-oxide biosynthesis	"2 phenylmethanesulfenate  &rarr;  petivericin + H<sub>2</sub>O, 2-aminoprop-2-enoate + H<SUP>+</SUP> + H<sub>2</sub>O  &rarr;  pyruvate + ammonium, petiveriin  &rarr;  phenylmethanesulfenate + 2-aminoprop-2-enoate + H<SUP>+</SUP>, phenylmethanesulfenate + NAD(P)<sup>+</sup>  &rarr;  (<i>Z</i>)-phenylmethanethial <i>S</i>-oxide + NAD(P)H + H<SUP>+</SUP>"
KDO-LIPASYN-PWY	(Kdo)<sub>2</sub>-lipid A biosynthesis I	"a dodecanoyl-[acp] + &alpha;-Kdo-(2->4)-&alpha;-Kdo-(2->6)-lipid IV<SUB>A</SUB>  &rarr;  &alpha;-Kdo-(2->4)-&alpha;-Kdo-(2->6)-(lauroyl)-lipid IV<SUB>A</SUB> + a <i>holo</i>-[acyl-carrier protein], a myristoyl-[acp] + &alpha;-Kdo-(2->4)-&alpha;-Kdo-(2->6)-(lauroyl)-lipid IV<SUB>A</SUB>  &rarr;  &alpha;-D-Kdo-(2&rarr;4)-&alpha;-D-Kdo-(2&rarr;6)-lipid A + a <i>holo</i>-[acyl-carrier protein]"
PWY-7216	(R)- and (S)-3-hydroxybutanoate biosynthesis (engineered)	"(3<i>R</i>)-3-hydroxybutanoyl-CoA + H<sub>2</sub>O  &rarr;  (<i>R</i>)-3-hydroxybutanoate + coenzyme A + H<SUP>+</SUP>, (3<i>R</i>)-3-hydroxybutanoyl-CoA + NADP<sup>+</sup>  &larr;  acetoacetyl-CoA + NADPH + H<SUP>+</SUP>, (<i>S</i>)-3-hydroxybutanoyl-CoA + H<sub>2</sub>O  &rarr;  (<i>S</i>)-3-hydroxybutanoate + coenzyme A + H<SUP>+</SUP>, (<i>S</i>)-3-hydroxybutanoyl-CoA + NAD<sup>+</sup>  &harr;  acetoacetyl-CoA + NADH + H<SUP>+</SUP>, 2 acetyl-CoA  &harr;  acetoacetyl-CoA + coenzyme A"
PWY3O-246	"(R,R)-butanediol degradation"	"(R,R)-2,3-butanediol + NAD<sup>+</sup>  &harr;  (R)-acetoin + NADH + H<SUP>+</SUP>"
PWY-6133	(S)-reticuline biosynthesis II	"2 L-tyrosine + oxygen  &rarr;  2 L-dopa, 3,4-dihydroxyphenylpyruvate + H<SUP>+</SUP>  &rarr;  3,4-dihydroxyphenylacetaldehyde + CO<SUB>2</SUB>, dopamine + 3,4-dihydroxyphenylacetaldehyde  &rarr;  S-norlaudanosoline + H<sub>2</sub>O, L-dopa + 2-oxoglutarate  &harr;  3,4-dihydroxyphenylpyruvate + L-glutamate, L-tyrosine + H<SUP>+</SUP>  &rarr;  CO<SUB>2</SUB> + tyramine, S-norlaudanosoline + 3 <i>S</i>-adenosyl-L-methionine  &rarr;  (<i>S</i>)-reticuline + 3 <i>S</i>-adenosyl-L-homocysteine + 3 H<SUP>+</SUP>, tyramine  &rarr;  dopamine"
PWY-6388	"(S,S)-butanediol degradation"	"(S,S)-2,3-butanediol + NAD<sup>+</sup>  &harr;  (S)-acetoin + NADH + H<SUP>+</SUP>"
PWY-6099	"1,2,4,5-tetrachlorobenzene degradation"	"(1R,2S)-1,3,4,6-tetrachlorocyclohexa-3,5-diene-1,2-diol  &rarr;  3,4,6-trichlorocatechol + chloride + 2 H<SUP>+</SUP>, 1,2,4,5-tetrachlorobenzene + NADH + oxygen + H<SUP>+</SUP>  &rarr;  (1R,2S)-1,3,4,6-tetrachlorocyclohexa-3,5-diene-1,2-diol + NAD<sup>+</sup>"
PWY-6091	"1,2,4-trichlorobenzene degradation"	"(1R,2S)-3,4,6-trichlorocyclohexa-3,5-diene-1,2-diol + NAD<sup>+</sup>  &rarr;  3,4,6-trichlorocatechol + NADH + 2 H<SUP>+</SUP>, 1,2,4-trichlorobenzene + NADH + oxygen + H<SUP>+</SUP>  &rarr;  (1R,2S)-3,4,6-trichlorocyclohexa-3,5-diene-1,2-diol + NAD<sup>+</sup>"
PWY-6090	"1,2-dichlorobenzene degradation"	"(1R,2S)-3,4-dichlorocyclohexa-3,5-diene-1,2-diol + NAD<sup>+</sup>  &rarr;  4,5-dichlorobenzene-1,2-diol + NADH + H<SUP>+</SUP>, 1,2-dichlorobenzene + NADH + oxygen + H<SUP>+</SUP>  &rarr;  (1R,2S)-3,4-dichlorocyclohexa-3,5-diene-1,2-diol + NAD<sup>+</sup>"
12DICHLORETHDEG-PWY	"1,2-dichloroethane degradation"	"1,2-dichloroethane + H<sub>2</sub>O  &rarr;  2-chloroethanol + chloride + H<SUP>+</SUP>, 2-chloroethanol + 2 an oxidized cytochrome <i>c</i><sub>L</sub>  &harr;  chloroacetaldehyde + 2 a reduced cytochrome <i>c</i><sub>L</sub> + 2 H<SUP>+</SUP>, chloroacetaldehyde + NAD<sup>+</sup> + H<sub>2</sub>O  &harr;  chloroacetate + NADH + 2 H<SUP>+</SUP>, chloroacetate + H<sub>2</sub>O  &rarr;  glycolate + chloride + H<SUP>+</SUP>"
PWY-7541	"1,2-propanediol biosynthesis from lactate (engineered)"	"(<i>S</i>)-lactaldehyde + coenzyme A + NAD<sup>+</sup>  &harr;  (<i>S</i>)-lactoyl-CoA + NADH + H<SUP>+</SUP>, (<i>S</i>)-lactaldehyde + NADPH + H<SUP>+</SUP>  &rarr;  (<i>S</i>)-propane-1,2-diol + NADP<sup>+</sup>, (R)-lactaldehyde + coenzyme A + NAD<sup>+</sup>  &harr;  (<i>R</i>)-lactoyl-CoA + NADH + H<SUP>+</SUP>, (R)-lactaldehyde + NADPH + H<SUP>+</SUP>  &rarr;  (<i>R</i>)-propane-1,2-diol + NADP<sup>+</sup>, acetyl-CoA + (<i>R</i>)-lactate  &harr;  acetate + (<i>R</i>)-lactoyl-CoA, acetyl-CoA + (<i>S</i>)-lactate  &harr;  acetate + (<i>S</i>)-lactoyl-CoA"
PWY-5765	"1,3,5-trimethoxybenzene biosynthesis"	"3,5-dihydroxyanisole + <i>S</i>-adenosyl-L-methionine  &rarr;  3,5-dimethoxyphenol + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>, 3,5-dimethoxyphenol + <i>S</i>-adenosyl-L-methionine  &rarr;  1,3,5-trimethoxybenzene + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>, phloroglucinol + <i>S</i>-adenosyl-L-methionine  &rarr;  3,5-dihydroxyanisole + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>"
PWY-6773	"1,3-&beta;-D-glucan biosynthesis"	"UDP-&alpha;-D-glucose + 1,3-&beta;-D-glucan<sub>(n)</sub>  &rarr;  1,3-&beta;-D-glucan<sub>(n+1)</sub> + UDP"
